Time_sample,Time_h,Feeder_line,DSS_P_A_kW_raw,DSS_P_B_kW_raw,DSS_P_C_kW_raw,DSS_Q_A_kvar_raw,DSS_Q_B_kvar_raw,DSS_Q_C_kvar_raw,DSS_I_A_A,DSS_I_B_A,DSS_I_C_A,DSS_P_total_kW_raw,DSS_Q_total_kvar_raw,Feeder_P_A_kW_import_positive,Feeder_Q_A_kvar_import_positive,Feeder_P_B_kW_import_positive,Feeder_Q_B_kvar_import_positive,Feeder_P_C_kW_import_positive,Feeder_Q_C_kvar_import_positive,Feeder_P_total_kW_import_positive,Feeder_Q_total_kvar_import_positive,Feeder_import_kW,Feeder_export_kW
840,14.0,feeder2_line1,-4.476437568664551,-7.002105236053467,-14.917390823364258,8.387611389160156,8.757012367248535,9.052495956420898,38.336669921875,45.20937728881836,70.34004974365234,-26.395933628082275,26.19711971282959,-4.476437568664551,8.387611389160156,-7.002105236053467,8.757012367248535,-14.917390823364258,9.052495956420898,-26.395933628082275,26.19711971282959,0.0,26.395933628082275
870,14.5,feeder2_line1,-4.269729137420654,-8.245498657226562,-16.927812576293945,12.420801162719727,12.315604209899902,12.076584815979004,52.992794036865234,59.788822174072266,83.8545150756836,-29.443040370941162,36.81299018859863,-4.269729137420654,12.420801162719727,-8.245498657226562,12.315604209899902,-16.927812576293945,12.076584815979004,-29.443040370941162,36.81299018859863,0.0,29.443040370941162
900,15.0,feeder2_line1,-7.197488784790039,-9.921122550964355,-14.209429740905762,1.687849998474121,4.056028842926025,2.581329584121704,29.777496337890625,43.182830810546875,58.163814544677734,-31.328041076660156,8.32520842552185,-7.197488784790039,1.687849998474121,-9.921122550964355,4.056028842926025,-14.209429740905762,2.581329584121704,-31.328041076660156,8.32520842552185,0.0,31.328041076660156
930,15.5,feeder2_line1,-12.748498916625977,-16.013004302978516,-16.913917541503906,2.178093910217285,1.9556034803390503,2.135066509246826,52.08715057373047,64.95977783203125,68.64846801757812,-45.6754207611084,6.268763899803162,-12.748498916625977,2.178093910217285,-16.013004302978516,1.9556034803390503,-16.913917541503906,2.135066509246826,-45.6754207611084,6.268763899803162,0.0,45.6754207611084
960,16.0,feeder2_line1,-3.7863357067108154,-1.9810024499893188,-14.33670425415039,7.222227096557617,9.353126525878906,7.790762424468994,32.87688446044922,38.56035232543945,65.76416015625,-20.104042410850525,24.366116046905518,-3.7863357067108154,7.222227096557617,-1.9810024499893188,9.353126525878906,-14.33670425415039,7.790762424468994,-20.104042410850525,24.366116046905518,0.0,20.104042410850525
990,16.5,feeder2_line1,-2.7553327083587646,-12.413158416748047,-11.869303703308105,5.952093601226807,6.6919355392456055,7.7666192054748535,26.43975067138672,56.83281326293945,57.175262451171875,-27.037794828414917,20.410648345947266,-2.7553327083587646,5.952093601226807,-12.413158416748047,6.6919355392456055,-11.869303703308105,7.7666192054748535,-27.037794828414917,20.410648345947266,0.0,27.037794828414917
1020,17.0,feeder2_line1,0.38835498690605164,-6.631415367126465,-0.36701884865760803,1.8372840881347656,3.876106023788452,3.045915365219116,7.566290855407715,30.949684143066406,12.363110542297363,-6.610079228878021,8.759305477142334,0.38835498690605164,1.8372840881347656,-6.631415367126465,3.876106023788452,-0.36701884865760803,3.045915365219116,-6.610079228878021,8.759305477142334,0.0,6.610079228878021
1050,17.5,feeder2_line1,5.210172176361084,4.078217506408691,-5.9804463386535645,12.115215301513672,13.542441368103027,13.501641273498535,53.22666931152344,57.091156005859375,59.58580780029297,3.307943344116211,39.159297943115234,5.210172176361084,12.115215301513672,4.078217506408691,13.542441368103027,-5.9804463386535645,13.501641273498535,3.307943344116211,39.159297943115234,3.307943344116211,0.0
1080,18.0,feeder2_line1,8.09250259399414,-11.081303596496582,-13.543362617492676,7.910558223724365,7.514118194580078,7.222536087036133,45.65034866333008,53.967018127441406,61.85972213745117,-16.532163619995117,22.647212505340576,8.09250259399414,7.910558223724365,-11.081303596496582,7.514118194580078,-13.543362617492676,7.222536087036133,-16.532163619995117,22.647212505340576,0.0,16.532163619995117
1110,18.5,feeder2_line1,2.7689404487609863,-1.2482779026031494,-6.311274528503418,0.8979638814926147,4.075961112976074,2.5510761737823486,11.727959632873535,17.180198669433594,27.423982620239258,-4.790611982345581,7.525001168251038,2.7689404487609863,0.8979638814926147,-1.2482779026031494,4.075961112976074,-6.311274528503418,2.5510761737823486,-4.790611982345581,7.525001168251038,0.0,4.790611982345581
